"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 1
,,,,,,,,,,02-01-10,04-30-21,,,,
,,,,,,,,,,,,05-01-21,"9,000",,
D,815PRE004-01,Precision Letterpress,,,NNN,,,,,02-01-15,04-30-21,,,,
Property 815-01-05 Summary Totals:,,,"12,000","2,030",,"7,752.00",,"2,122.80",(41.10),,,,,,40.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 92
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 815-01 8185 Belvedere Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8185 Belvedere Ave.,,,,,,,,,,,,,,,
A,VACANT815BLO003-01,Since,"2,900",200,NNN,,,,,,,,,Holdover,
,,,,,,,,,,03-01-21,02-29-24,,,Holdover,
,,,,,,,,,,,,03-01-21,"2,320",,
,,,,,,,,,,,,03-01-22,"2,390",,
,,,,,,,,,,,,03-01-23,"2,462",,
,,,,,,,,,,,,03-01-24,"3,693",,
B,815DBB001-01,"D.B. Building Fasteners, Inc.","2,650",355,NNN,"1,902.00",.72,468.79,,10-01-08,03-31-24,,,Termination,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,04-01-21,"2,014",,
,,,,,,,,,,,,04-01-22,"2,095",,
,,,,,,,,,,,,04-01-23,"2,179",,
,,,,,,,,,,,,04-01-24,"3,269",,
C,815BOR003-02,"Borrelli's Electric, Inc.","2,150",,NNN,"1,615.00",.75,380.34,,,,,,Holdover,
,,,,,,,,,,08-01-19,07-31-21,,,Holdover,
,,,,,,,,,,,,08-01-21,"2,423",,
D,815STA009-02,State of CA / Lands Commission,"3,000",720,MG,"2,481.75",.83,,,11-01-16,10-31-24,,,Termination,
,,,,,,,,,,,,11-01-21,"2,556",,
,,,,,,,,,,,,11-01-22,"2,633",,
,,,,,,,,,,,,11-01-23,"2,712",,
E,815RAZ003-01,"Razor USA, LLC","3,000",720,NNN,"2,250.00",.75,530.70,,,,,,Holdover,20.00
,,,,,,,,,,10-15-20,10-31-21,,,Holdover,
,,,,,,,,,,,,11-01-21,"3,375",,
F,815FAS002-01,Fastenal Company,"3,000",430,MG,"2,100.00",.70,,,02-01-12,02-28-21,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,03-01-21,"2,415",,
,,,,,,,,,,,,05-01-21,"2,625",,
G,815MOU002-01,Mouannes Distributors West,"3,000",125,NNN,"2,069.00",.69,530.70,,03-01-18,02-28-23,,,Holdover,10.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,03-01-21,"2,131",,
,,,,,,,,,,,,03-01-22,"2,195",,
,,,,,,,,,,,,03-01-23,"3,293",,
Property 815-01-06 Summary Totals:,,,"19,700","2,550",,"12,417.75",,"1,910.53",.00,,,,,,50.00
8191 Belvedere Ave.,,,,,,,,,,,,,,,
A,815AND001-01,Anderson's Plumbing,"3,000",475,NNN,"2,350.00",.78,530.70,,01-01-20,12-31-21,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,01-01-22,"3,525",,
B,815GOM002-01,Cesar Gomez Cabinet Shop,"3,000",678,NNN,"2,400.00",.80,530.70,,01-01-21,01-31-24,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,02-01-22,"2,472",,
,,,,,,,,,,,,02-01-23,"2,546",,
,,,,,,,,,,,,02-01-24,"3,819",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 93
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 815-01 8191 Belvedere Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8191 Belvedere Ave.,,,,,,,,,,,,,,,
C,815QUA008-01,Quality Furniture Installation,"4,000",810,NNN,"3,200.00",.80,707.60,,,,,,Holdover,10.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,02-01-21,01-31-22,,,Holdover,
,,,,,,,,,,,,02-01-22,"4,800",,
D,815SID003-01,Sidewalk Safety Inc.,"2,000",450,NNN,"1,700.00",.85,353.80,,,,,,Holdover,20.00
,,,,,,,,,,08-01-20,08-31-22,,,Renew/Extension,
,,,,,,,,,,,,09-01-21,"1,768",,
,,,,,,,,,,,,09-01-22,"2,652",,
Property 815-01-07 Summary Totals:,,,"12,000","2,413",,"9,650.00",,"2,122.80",.00,,,,,,70.00
8160 14th Ave.,,,,,,,,,,,,,,,
A,815DEV001-02,Device Brewing Company,"3,340",370,NNN,"1,129.00",.34,590.85,,12-01-15,02-28-26,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,03-01-21,"1,174",,
,,,,,,,,,,,,06-01-21,"2,348",,
,,,,,,,,,,,,03-01-22,"2,442",,
,,,,,,,,,,,,03-01-23,"2,540",,
,,,,,,,,,,,,03-01-24,"2,641",,
,,,,,,,,,,,,03-01-25,"2,720",,
,,,,,,,,,,,,03-01-26,"4,050",,
B,815AMB001-02,"Ambrose Ventures, LLC","3,360",465,NNN,"2,184.00",.65,594.38,,12-01-20,12-31-22,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,01-01-22,"2,332",,
,,,,,,,,,,,,01-01-23,"3,498",,
C,815AMD001-02,"AMD Metal Works, Inc.","6,667",182,NNN,"3,966.00",".59 1,179.39",,,03-01-19,09-30-21,,,Holdover,20.00
,,,,,,,,,,,,10-01-21,"5,949",,
E,815WOR010-01,"The World of Metal, Inc.","3,337",390,NNN,"2,150.00",.64,590.32,,11-01-14,12-31-22,,,Holdover,10.00
,,,,,,,,,,,,01-01-22,"2,200",,
,,,,,,,,,,,,01-01-23,"3,300",,
F,815FIV004-01,Five Star Towing & Transport,"3,333",,NNN,"2,025.00",.61,589.61,,05-01-16,05-31-21,,,Holdover,
,,,,,,,,,,,,06-01-21,"3,038",,
Property 815-01-08 Summary Totals:,,,"20,037","1,407",,"11,454.00",,"3,544.55",.00,,,,,,70.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 94
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 815-01 8166 14th Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8166 14th Ave.,,,,,,,,,,,,,,,
A,815DEV001-01,Device Brewing Company,"7,701","1,500",NNN,"3,555.00",".46 1,362.31",,,,,,,Holdover,80.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,06-01-13,02-28-26,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,03-01-21,"3,697",,
,,,,,,,,,,,,06-01-21,"7,394",,
,,,,,,,,,,,,03-01-22,"7,692",,
,,,,,,,,,,,,03-01-23,"7,998",,
,,,,,,,,,,,,03-01-24,"8,319",,
,,,,,,,,,,,,03-01-25,"8,569",,
,,,,,,,,,,,,03-01-26,"12,854",,
B,815DEV001-01,Device Brewing Company,,325,NNN,,,,,,,,,,
,,,,,,,,,,08-01-14,02-28-26,,,,
C,815DEV001-01,Device Brewing Company,,750,NNN,,,,,,,,,,
,,,,,,,,,,10-01-16,02-28-26,,,,
D,815DEV001-01,Device Brewing Company,,325,NNN,,,,,,,,,,
,,,,,,,,,,03-01-17,02-28-26,,,,
E,815DEV001-01,Device Brewing Company,,180,NNN,,,,,04-01-19,02-28-26,,,,
F,815AMD001-03,"AMD Metal Works, Inc.","1,567",,NNN,"1,444.00",.92,277.20,,08-08-19,09-30-21,,,Holdover,20.00
,,,,,,,,,,,,10-01-21,"2,166",,
G,815WOL001-01,Dustin & Abigail Wolf,"1,567",225,NNN,"1,399.00",.89,277.20,,,,,,Holdover,10.00
,,,,,,,,,,12-01-20,11-30-21,,,Holdover,
,,,,,,,,,,,,12-01-21,"2,099",,
H,815PRO011-02,Anderson Burton Construction,"1,567",,NNN,"1,452.00",.93,277.20,,01-01-19,12-31-21,,,Holdover,10.00
,,,,,,,,,,,,01-01-22,"2,178",,
I,815LAU002-01,Lauren & Christian Covert,"1,567",,NNN,"1,200.00",.77,277.20,,08-01-20,07-31-22,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,08-01-22,"1,800",,
J,815EAG001-01,"Eagle Towing, Inc.","1,567",580,NNN,"1,452.00",.93,277.20,,12-01-16,06-30-21,,,Holdover,20.00
,,,,,,,,,,,,07-01-21,"2,178",,
Property 815-01-09 Summary Totals:,,,"15,536","3,885",,"10,502.00",,"2,748.30",.00,,,,,,140.00
Park Totals:,,,"124,273","20,793",,"80,406.75","19,558.44",,"1,440.70",,,,,,510.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 95
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 820-01 8200 Berry Ave,,,,,,,,,
,,,,,,,"Sacramento, CA 95828",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8200 Berry Ave.,,,,,,,,,,,,,,,
100,820MCE004-01,"McElroy Metal Mills, Inc.","7,000","1,800",NNN,"4,827.00",".69 1,064.00",,,,,,,Holdover,20.00
,,,,,,,,,,10-01-18,10-31-21,,,Renew/Extension,
,,,,,,,,,,,,11-01-21,"7,241",,
120,820REV004-01,"Revenant Logistics, LLC","8,748",400,NNN,"5,686.00",".65 1,329.70",,,,,,,Holdover,20.00
,,,,,,,,,,08-01-20,09-30-25,,,Holdover,
,,,,,,,,,,,,10-01-21,"5,857",,
,,,,,,,,,,,,10-01-22,"6,032",,
,,,,,,,,,,,,10-01-23,"6,213",,
,,,,,,,,,,,,10-01-24,"6,400",,
,,,,,,,,,,,,10-01-25,"9,600",,
130,820RAF001-01,RA Foods LLC,"16,302",830,NNN,"14,672.00",".90 2,184.46",,,08-01-20,07-31-23,,,Renew/Extension,40.00
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,08-01-21,"15,487",,
,,,,,,,,,,,,08-01-22,"16,302",,
,,,,,,,,,,,,08-01-23,"24,453",,
140,820RAF001-01,RA Foods LLC,,"1,000",NNN,,,,,08-01-20,07-31-23,,,Holdover,
,,,,,,,,,,,,,,Termination,
150,820CHI012-01,Chicagos Pizza Franchising Inc,"6,450",730,NNN,"6,022.00",.93,957.60,876.39,01-01-20,03-31-25,,,Holdover,212.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,04-01-21,"6,203",,
,,,,,,,,,,,,04-01-22,"6,389",,
,,,,,,,,,,,,04-01-23,"6,581",,
,,,,,,,,,,,,04-01-24,"6,778",,
,,,,,,,,,,,,04-01-25,"10,167",,
160,820WIS001-03,"Wisetek Solutions, Inc.","6,300","1,215",NNN,"4,250.00",.67,957.60,,09-01-19,09-30-19,,,,20.00
170,820NES001-01,Nestle Waters North America,"6,300",710,NNN,"3,874.00",.61,957.60,,11-01-19,12-31-22,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,12-01-21,"3,971",,
,,,,,,,,,,,,01-01-23,"4,368",,
,,,,,,,,,,,,04-01-23,"4,964",,
180,820THE011-01,"Thermal Roofing Systems, Inc.","7,000",750,NNN,"3,433.00",".49 1,064.00",,,07-01-16,09-30-21,,,Holdover,20.00
,,,,,,,,,,,,10-01-21,"5,150",,
Property 820-01-01 Summary Totals:,,,"58,100","7,435",,"42,764.00","8,514.97",,876.40,,,,,,352.00
8210 Berry Ave.,,,,,,,,,,,,,,,
100,820SAC032-02,The Sacramento Bee,"13,300","1,500",NNN,"7,980.00",".60 2,021.60",,,,,,,Holdover,20.00
,,,,,,,,,,06-01-17,07-31-23,,,,
,,,,,,,,,,,,08-01-21,"8,220",,
,,,,,,,,,,,,08-01-22,"8,466",,
,,,,,,,,,,,,08-01-23,"12,699",,
120,820DAL003-01,"Daloo, Inc.","6,300",800,NNN,"3,676.00",.58,957.60,,09-01-18,09-30-21,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,10-01-21,"5,514",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 96
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 820-01 8210 Berry Avenue,,,,,,,,,
,,,,,,,"Sacramento, CA 95828",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8210 Berry Ave.,,,,,,,,,,,,,,,
130,820WRI002-01,Norman S Wright Mech Engineer,"9,450",810,NNN,"6,083.00",".64 1,436.40",,,07-01-19,08-31-23,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,09-01-21,"6,266",,
,,,,,,,,,,,,09-01-22,"6,454",,
,,,,,,,,,,,,09-01-23,"9,681",,
150,820CGM001-01,C G Moving Company,"9,450",290,NNN,"6,145.00",".65 1,436.40",,,08-01-20,07-31-23,,,Holdover,10.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,08-01-21,"6,329",,
,,,,,,,,,,,,08-01-22,"6,519",,
,,,,,,,,,,,,08-01-23,"9,218",,
160,820ALL019-01,Alliance Environmental Group,"6,300",565,NNN,"4,215.00",.67,957.60,,05-01-19,05-31-22,,,Holdover,20.00
,,,,,,,,,,,,06-01-21,"4,345",,
,,,,,,,,,,,,06-01-22,"6,518",,
170,820ALT005-01,"Altaquip, LLC","6,300","1,200",NNN,"3,305.00",.52,957.60,,03-01-18,03-31-22,,,Holdover,20.00
,,,,,,,,,,,,04-01-21,"3,404",,
,,,,,,,,,,,,04-01-22,"5,106",,
180,820WOR012-01,Worldwide Recovery Systems Inc,"7,000","1,200",NNN,"4,456.00",".64 1,064.00",,,10-01-18,12-31-23,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,01-01-22,"4,589",,
,,,,,,,,,,,,01-01-23,"4,727",,
,,,,,,,,,,,,01-01-24,"7,091",,
Property 820-01-02 Summary Totals:,,,"58,100","6,365",,"35,860.00","8,831.20",,.00,,,,,,130.00
Park Totals:,,,"116,200","13,800",,"78,624.00","17,346.17",,876.40,,,,,,482.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 97
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 821-02 8220 Berry Ave. - Yard,,,,,,,,,
,,,,,,,"Sacramento, CA 95828",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8220 Berry Ave. - Yard,,,,,,,,,,,,,,,
1,821NES001-01,Nestle Waters North America,"10,000",,NNN,"1,538.00",.15,114.00,,11-01-19,12-31-22,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,12-01-21,"1,576",,
,,,,,,,,,,,,01-01-23,"1,734",,
,,,,,,,,,,,,04-01-23,"1,970",,
2,821PER006-01,"Performance Modular, Inc.","71,175",,NNN,"7,118.00",.10,811.40,,03-01-20,04-30-25,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,05-01-21,"7,332",,
,,,,,,,,,,,,05-01-22,"7,551",,
,,,,,,,,,,,,05-01-23,"7,778",,
,,,,,,,,,,,,05-01-24,"8,012",,
,,,,,,,,,,,,05-01-25,"12,018",,
3,821CRE005-01,"Creative Bus Sales, Inc.","65,675",,NNN,"6,087.00",.09,748.70,,03-01-19,02-28-22,,,Holdover,
,,,,,,,,,,,,03-01-21,"6,270",,
,,,,,,,,,,,,03-01-22,"9,405",,
4,821WOR013-01,"Worldwide Recovery Systems Inc 65,675",,,NNN,"6,270.98",.10,748.70,,11-01-18,12-31-23,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,01-01-22,"6,459",,
,,,,,,,,,,,,01-01-23,"6,653",,
,,,,,,,,,,,,01-01-24,"9,979",,
5,VACANT,Since 3-19-2019,,,,,,,,,,,,,
6,VACANT,Since 3-19-2019,,,,,,,,,,,,Holdover,
7,VACANT,Since 1-31-2019,,,,,,,,,,,,,
1A,VACANT,Since 1-31-2011,,,,,,,,,,,,,
1B,VACANT,Since 5-31-2011,,,,,,,,,,,,,
Strg1 VACANT,,Since 11-10-2012,,,,,,,,,,,,,
Property 821-02-01 Summary Totals:,,,"212,525",0,,"21,013.98",,"2,422.80",.00,,,,,,.00
Park Totals:,,,"212,525",0,,"21,013.98",,"2,422.80",.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 98
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 822-01 8167 Alpine Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8167 Alpine Ave.,,,,,,,,,,,,,,,
A,822AME018-01,America's Advantage Remodeling,"3,020",741,NNN,"3,397.50",1.13,451.19,,01-01-16,03-31-20,,,Holdover,20.00
B,822NIK002-01,Igor & Vitalliya Nikolaenko,"3,020",585,NNN,"2,200.00",.73,451.19,,01-01-12,12-31-22,,,Holdover,20.00
,,,,,,,,,,,,01-01-22,"2,288",,
,,,,,,,,,,,,01-01-23,"3,432",,
C,822DAV011-01,"DAVCO/TAB Mechanical, Inc.","3,020",506,NNN,"2,083.00",.69,451.19,,05-01-18,05-31-21,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,06-01-21,"3,125",,
D,822AON001-01,A-1 Towing,"3,020",310,NNN,"2,125.00",.70,451.19,,08-01-18,07-31-21,,,,23.00
,,,,,,,,,,,,08-01-21,"3,188",,
E,822ENV004-01,"Envirosupply & Service, Inc.","2,920",528,NNN,"2,782.50",.95,436.25,,02-01-17,01-31-21,,,Holdover,20.00
Property 822-01-01 Summary Totals:,,,"15,000","2,670",,"12,588.00",,"2,241.01",.00,,,,,,83.00
8169 Alpine Ave.,,,,,,,,,,,,,,,
A,822PIE003-01,"Pie Pipe & Supply, LLC","3,023",505,NNN,"2,265.00",.75,451.64,,,,,,Holdover,20.00
,,,,,,,,,,06-01-20,05-31-22,,,,
,,,,,,,,,,,,06-01-21,"2,333",,
,,,,,,,,,,,,06-01-22,"3,500",,
B,822TOM001-01,"Tomarco, Inc.",,728,NNN,,,,,03-01-19,06-30-21,,,,
C,822TOM001-01,"Tomarco, Inc.","9,600","1,465",NNN,"6,430.00",".67 1,434.24",,,,,,,Holdover,20.00
,,,,,,,,,,10-01-00,06-30-21,,,Holdover,
,,,,,,,,,,,,07-01-21,"9,645",,
D,822TOM001-01,"Tomarco, Inc.",,,NNN,,,,,,,,,,
,,,,,,,,,,10-01-00,06-30-21,,,,
Property 822-01-02 Summary Totals:,,,"12,623","2,698",,"8,695.00",,"1,885.88",.00,,,,,,40.00
8171 Alpine Ave.,,,,,,,,,,,,,,,
A,822SIL006-01,Silver Springs Staging,"2,951",656,NNN,"2,125.00",.72,440.88,,04-01-19,03-31-21,,,,20.00
,,,,,,,,,,,,04-01-21,"3,188",,
B,822ARS002-01,ARSH Wholesale/Surinder Mohan,"5,902",222,NNN,"3,511.00",.59,881.76,,,,,,Holdover,20.00
,,,,,,,,,,11-01-13,04-30-23,,,,
,,,,,,,,,,,,05-01-21,"3,651",,
,,,,,,,,,,,,05-01-22,"3,797",,
,,,,,,,,,,,,05-01-23,"5,696",,
C,822BAK003-01,Baketech Corporation,"2,951",376,NNN,"1,978.00",.67,440.88,,05-01-19,04-30-21,,,,20.00
,,,,,,,,,,,,05-01-21,"2,967",,
D,822ACR002-01,Acrylic Images,"5,903",184,NNN,"2,518.00",.43,881.91,,10-01-92,02-29-24,,,Holdover,20.00
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,03-01-21,"2,568",,
,,,,,,,,,,,,03-01-22,"2,619",,
,,,,,,,,,,,,03-01-23,"2,672",,
,,,,,,,,,,,,03-01-24,"4,008",,
E,822CON005-01,Continental Electric,"1,646",,NNN,"1,102.00",.67,245.91,,08-01-10,03-31-22,,,Holdover,
,,,,,,,,,,,,04-01-21,"1,135",,
,,,,,,,,,,,,04-01-22,"1,703",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 99
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 822-01 8171 Alpine Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8171 Alpine Ave.,,,,,,,,,,,,,,,
F,822EVE005-01,Everything Restored / ServPro,"4,145",798,NNN,"3,025.00",.73,619.26,,06-01-18,05-31-21,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,06-01-21,"4,538",,
G,822EVE005-01,Everything Restored / ServPro,,,NNN,,,,,06-01-18,05-31-21,,,,
H,822ACR002-01,Acrylic Images,,,NNN,,,,,10-01-92,02-29-24,,,,
I,822TAH001-01,"Tahoe Powersports, Inc.","2,951",,NNN,"1,823.00",.62,440.88,,10-01-14,11-30-22,,,Holdover,
,,,,,,,,,,,,12-01-21,"1,878",,
,,,,,,,,,,,,12-01-22,"2,817",,
J,822ARS002-01,ARSH Wholesale/Surinder Mohan,,,NNN,,,,,04-01-15,04-30-23,,,,
K,822SUN007-01,Sunburst Shutters,"2,951",484,NNN,"2,075.00",.70,440.88,,,,,,Holdover,20.00
,,,,,,,,,,01-01-19,12-31-21,,,,
,,,,,,,,,,,,01-01-22,"3,113",,
Property 822-01-03 Summary Totals:,,,"29,400","2,720",,"18,157.00",,"4,392.35",.00,,,,,,120.00
8175 Alpine Ave.,,,,,,,,,,,,,,,
A,822AUT010-01,Autoamore,"5,902",563,NNN,"4,013.00",.68,881.76,,02-01-21,01-31-22,,,Holdover,20.00
,,,,,,,,,,,,02-01-22,"6,020",,
B,VACANT,Since 7-31-2020,,,,,,,,,,,,,
C,822CAM005-01,"Camprendy, Inc/Prec Garage Doo","2,951",219,NNN,"1,965.00",.67,440.88,,02-01-20,02-28-23,,,Holdover,10.00
,,,,,,,,,,,,03-01-21,"2,044",,
,,,,,,,,,,,,03-01-22,"2,125",,
D,822BLU003-01,"Blue-X Enterprise, Inc.","1,897",209,NNN,"1,605.00",.85,283.41,,07-01-07,08-31-21,,,Holdover,10.00
,,,,,,,,,,,,09-01-21,"2,408",,
E,822BOS002-01,"Bosra Construction Svcs, GP","1,686",370,NNN,"1,520.00",.90,251.89,,04-01-19,03-31-21,,,Renew/Extension,20.00
,,,,,,,,,,,,04-01-21,"2,280",,
F,822HER014-01,"Hero Design, LLC","3,474",468,NNN,"2,432.00",.70,519.02,,11-01-20,11-30-25,,,Holdover,20.00
,,,,,,,,,,,,12-01-21,"2,505",,
,,,,,,,,,,,,12-01-22,"2,580",,
,,,,,,,,,,,,12-01-23,"2,657",,
,,,,,,,,,,,,12-01-24,"2,737",,
,,,,,,,,,,,,12-01-25,"4,106",,
G,822SSC002-01,S&S Construction,"1,686",971,,"1,435.00",.85,298.25,,,,,,Holdover,20.00
,,,,,,,,,,01-15-21,01-31-22,,,,
,,,,,,,,,,01-15-21,01-31-22,,,,
H,822SUN009-01,"SunElectric, LLC","2,951",877,NNN,"2,168.00",.73,440.88,,,,,,Holdover,20.00
,,,,,,,,,,11-01-19,10-31-22,,,Holdover,
,,,,,,,,,,,,11-01-21,"2,277",,
,,,,,,,,,,,,11-01-22,"3,416",,
I,822UPR001-01,Upright Scaffold,"2,951",219,NNN,"2,508.00",.85,440.88,,,,,,Holdover,
,,,,,,,,,,10-01-20,09-30-21,,,Holdover,
,,,,,,,,,,,,10-01-21,"3,762",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 100
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 822-01 8175 Alpine Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
8175 Alpine Ave.,,,,,,,,,,,,,,,
J,822VMA001-01,"Vmatri Constructions Svcs, Inc","2,951",,NNN,"1,771.00",.60,440.88,,,,,,Holdover,
,,,,,,,,,,02-01-21,02-29-24,,,,
,,,,,,,,,,,,03-01-21,"1,771",,
,,,,,,,,,,,,03-01-22,"1,842",,
,,,,,,,,,,,,03-01-23,"1,916",,
,,,,,,,,,,,,03-01-24,"2,874",,
K,822LIL001-01,"Lilly's Foam Works, Inc.","2,951",798,NNN,"1,985.00",.67,440.88,,03-01-17,08-31-20,,,Holdover,40.00
